fecha,macrosector_id,ise_indice,ise_var_anual,macrosector
2015-09,M05,99.062044,1.0812,Construcción
2015-10,M05,101.940135,5.7158,Construcción
2015-11,M05,103.008437,8.3741,Construcción
2015-12,M05,103.799682,10.0846,Construcción
2016-01,M05,105.529793,10.103,Construcción
2016-02,M05,105.759252,8.9766,Construcción
2016-03,M05,105.040309,6.5213,Construcción
2016-04,M05,102.981716,2.0816,Construcción
2016-05,M05,105.186206,4.4339,Construcción
2016-06,M05,103.660714,2.9715,Construcción
2016-07,M05,101.172179,1.1504,Construcción
2016-08,M05,104.564124,6.2719,Construcción
2016-09,M05,104.124689,5.1106,Construcción
2016-10,M05,100.338217,-1.5714,Construcción
2016-11,M05,103.195982,0.1821,Construcción
2016-12,M05,101.512184,-2.2038,Construcción
2017-01,M05,100.613543,-4.6586,Construcción
2017-02,M05,101.062432,-4.441,Construcción
2017-03,M05,100.325211,-4.4888,Construcción
2017-04,M05,103.595205,0.5957,Construcción
2017-05,M05,102.912068,-2.162,Construcción
2017-06,M05,103.974395,0.3026,Construcción
2017-07,M05,100.551325,-0.6137,Construcción
2017-08,M05,100.753111,-3.6447,Construcción
2017-09,M05,102.3587,-1.696,Construcción
2017-10,M05,100.499398,0.1606,Construcción
2017-11,M05,99.587832,-3.4964,Construcción
2017-12,M05,101.650381,0.1361,Construcción
2018-01,M05,98.339527,-2.2601,Construcción
2018-02,M05,99.508461,-1.5376,Construcción
2018-03,M05,98.914832,-1.4058,Construcción
2018-04,M05,98.690031,-4.7349,Construcción
2018-05,M05,96.225323,-6.4975,Construcción
2018-06,M05,98.498222,-5.2668,Construcción
2018-07,M05,101.501811,0.9453,Construcción
2018-08,M05,102.893194,2.1241,Construcción
2018-09,M05,105.818658,3.3802,Construcción
2018-10,M05,103.156049,2.6434,Construcción
2018-11,M05,99.938969,0.3526,Construcción
2018-12,M05,98.871836,-2.7334,Construcción
2019-01,M05,96.639309,-1.7289,Construcción
2019-02,M05,97.264784,-2.2548,Construcción
2019-03,M05,99.834659,0.9299,Construcción
2019-04,M05,94.466619,-4.2795,Construcción
2019-05,M05,97.156152,0.9673,Construcción
2019-06,M05,97.277646,-1.2392,Construcción
2019-07,M05,98.291073,-3.1632,Construcción
2019-08,M05,93.916004,-8.7248,Construcción
2019-09,M05,94.082299,-11.091,Construcción
2019-10,M05,93.973592,-8.9015,Construcción
2019-11,M05,93.889527,-6.0531,Construcción
2019-12,M05,98.778439,-0.0945,Construcción
2020-01,M05,92.538753,-4.2432,Construcción
2020-02,M05,88.835472,-8.6664,Construcción
2020-03,M05,55.968579,-43.9387,Construcción
2020-04,M05,31.246883,-66.9228,Construcción
2020-05,M05,58.396323,-39.8944,Construcción
2020-06,M05,72.925732,-25.0334,Construcción
2020-07,M05,69.772008,-29.0149,Construcción
2020-08,M05,68.748037,-26.7984,Construcción
2020-09,M05,63.121614,-32.9081,Construcción
2020-10,M05,73.906694,-21.3538,Construcción
2020-11,M05,69.336412,-26.1511,Construcción
2020-12,M05,68.938374,-30.2091,Construcción
2021-01,M05,70.706262,-23.5928,Construcción
2021-02,M05,70.794893,-20.3079,Construcción
2021-03,M05,75.040738,34.0765,Construcción
2021-04,M05,71.715959,129.514,Construcción
2021-05,M05,64.101084,9.769,Construcción
2021-06,M05,68.192504,-6.4905,Construcción
2021-07,M05,67.312971,-3.5244,Construcción
2021-08,M05,65.403216,-4.8653,Construcción
2021-09,M05,70.273856,11.3309,Construcción
2021-10,M05,78.811252,6.6361,Construcción
2021-11,M05,71.818383,3.5796,Construcción
2021-12,M05,74.297232,7.7734,Construcción
2022-01,M05,74.871165,5.8904,Construcción
2022-02,M05,76.068558,7.4492,Construcción
2022-03,M05,74.841852,-0.265,Construcción
2022-04,M05,77.782009,8.4584,Construcción
2022-05,M05,71.766053,11.9576,Construcción
2022-06,M05,74.8815,9.809,Construcción
2022-07,M05,79.519454,18.1339,Construcción
2022-08,M05,78.690813,20.3164,Construcción
2022-09,M05,73.419383,4.4761,Construcción
2022-10,M05,75.759728,-3.8719,Construcción
2022-11,M05,73.86416,2.8485,Construcción
2022-12,M05,73.362863,-1.2576,Construcción
2023-01,M05,75.59405,0.9655,Construcción
2023-02,M05,74.112144,-2.5719,Construcción
2023-03,M05,72.571268,-3.0338,Construcción
2023-04,M05,70.863868,-8.8943,Construcción
2023-05,M05,76.368039,6.4125,Construcción
2023-06,M05,73.736697,-1.5288,Construcción
2023-07,M05,70.018179,-11.9484,Construcción
2023-08,M05,71.649667,-8.9479,Construcción
2023-09,M05,73.345581,-0.1005,Construcción
2023-10,M05,69.981162,-7.6275,Construcción
2023-11,M05,74.048798,0.25,Construcción
2023-12,M05,74.565237,1.6389,Construcción
2024-01,M05,73.08511,-3.319,Construcción
2024-02,M05,76.354483,3.0256,Construcción
2024-03,M05,73.321663,1.034,Construcción
2024-04,M05,74.829027,5.5955,Construcción
2024-05,M05,75.741155,-0.8209,Construcción
2024-06,M05,71.099228,-3.5769,Construcción
2024-07,M05,71.771523,2.5041,Construcción
2024-08,M05,74.663021,4.2057,Construcción
2024-09,M05,71.395368,-2.6589,Construcción
2024-10,M05,73.143575,4.5189,Construcción
2024-11,M05,71.832563,-2.9929,Construcción
2024-12,M05,70.362265,-5.6366,Construcción
2025-01,M05,72.823766,-0.3576,Construcción
2025-02,M05,70.912407,-7.1274,Construcción
2025-03,M05,70.966702,-3.2118,Construcción
2025-04,M05,70.126892,-6.2838,Construcción
2025-05,M05,69.791274,-7.8555,Construcción
2025-06,M05,72.991114,2.6609,Construcción
2025-07,M05,73.38557,2.2489,Construcción
2025-08,M05,69.83681,-6.464,Construcción
2025-09,M05,71.586851,0.2682,Construcción
2025-10,M05,71.435697,-2.335,Construcción
2025-11,M05,69.959057,-2.6082,Construcción
2025-12,M05,70.468694,0.1513,Construcción
2026-01,M05,66.984069,-8.0189,Construcción
2026-02,M05,66.811927,-5.7825,Construcción
2026-03,M05,71.143287,0.2488,Construcción
2015-01,M06,98.606991,4.2649,"Comercio, transporte y turismo"
2015-02,M06,98.682577,2.797,"Comercio, transporte y turismo"
2015-03,M06,98.713923,3.4413,"Comercio, transporte y turismo"
2015-04,M06,98.726915,2.0536,"Comercio, transporte y turismo"
2015-05,M06,99.769962,3.022,"Comercio, transporte y turismo"
2015-06,M06,99.820681,3.9287,"Comercio, transporte y turismo"
2015-07,M06,99.992284,3.4072,"Comercio, transporte y turismo"
2015-08,M06,100.119207,3.4449,"Comercio, transporte y turismo"
2015-09,M06,100.475253,3.1499,"Comercio, transporte y turismo"
2015-10,M06,102.023357,3.3167,"Comercio, transporte y turismo"
2015-11,M06,101.168215,3.0562,"Comercio, transporte y turismo"
2015-12,M06,101.900634,4.1115,"Comercio, transporte y turismo"
2016-01,M06,102.348093,3.794,"Comercio, transporte y turismo"
2016-02,M06,101.149284,2.4996,"Comercio, transporte y turismo"
2016-03,M06,101.813122,3.1396,"Comercio, transporte y turismo"
2016-04,M06,101.976673,3.2917,"Comercio, transporte y turismo"
2016-05,M06,101.632859,1.8672,"Comercio, transporte y turismo"
2016-06,M06,102.564866,2.7491,"Comercio, transporte y turismo"
2016-07,M06,100.38036,0.3881,"Comercio, transporte y turismo"
2016-08,M06,103.341847,3.2188,"Comercio, transporte y turismo"
2016-09,M06,103.81019,3.3192,"Comercio, transporte y turismo"
2016-10,M06,103.071777,1.0276,"Comercio, transporte y turismo"
2016-11,M06,104.171558,2.9687,"Comercio, transporte y turismo"
2016-12,M06,105.965849,3.9894,"Comercio, transporte y turismo"
2017-01,M06,102.492873,0.1415,"Comercio, transporte y turismo"
2017-02,M06,103.791743,2.6124,"Comercio, transporte y turismo"
2017-03,M06,103.8786,2.0287,"Comercio, transporte y turismo"
2017-04,M06,104.515318,2.4894,"Comercio, transporte y turismo"
2017-05,M06,103.735758,2.0691,"Comercio, transporte y turismo"
2017-06,M06,105.215405,2.5843,"Comercio, transporte y turismo"
2017-07,M06,105.435883,5.0364,"Comercio, transporte y turismo"
2017-08,M06,105.668668,2.2516,"Comercio, transporte y turismo"
2017-09,M06,105.751507,1.8701,"Comercio, transporte y turismo"
2017-10,M06,103.05403,-0.0172,"Comercio, transporte y turismo"
2017-11,M06,105.445157,1.2226,"Comercio, transporte y turismo"
2017-12,M06,106.155389,0.1789,"Comercio, transporte y turismo"
2018-01,M06,106.625121,4.0317,"Comercio, transporte y turismo"
2018-02,M06,107.155887,3.2412,"Comercio, transporte y turismo"
2018-03,M06,108.177115,4.138,"Comercio, transporte y turismo"
2018-04,M06,106.501994,1.9008,"Comercio, transporte y turismo"
2018-05,M06,107.113724,3.2563,"Comercio, transporte y turismo"
2018-06,M06,108.023686,2.6691,"Comercio, transporte y turismo"
2018-07,M06,107.11727,1.5947,"Comercio, transporte y turismo"
2018-08,M06,107.719925,1.9412,"Comercio, transporte y turismo"
2018-09,M06,108.017351,2.1426,"Comercio, transporte y turismo"
2018-10,M06,106.054717,2.9118,"Comercio, transporte y turismo"
2018-11,M06,108.602427,2.9942,"Comercio, transporte y turismo"
2018-12,M06,107.577844,1.34,"Comercio, transporte y turismo"
2019-01,M06,108.787829,2.0283,"Comercio, transporte y turismo"
2019-02,M06,109.080336,1.7959,"Comercio, transporte y turismo"
2019-03,M06,109.407449,1.1373,"Comercio, transporte y turismo"
2019-04,M06,110.619375,3.866,"Comercio, transporte y turismo"
2019-05,M06,110.7668,3.4105,"Comercio, transporte y turismo"
2019-06,M06,112.041702,3.7196,"Comercio, transporte y turismo"
2019-07,M06,112.892639,5.3916,"Comercio, transporte y turismo"
2019-08,M06,114.242978,6.0556,"Comercio, transporte y turismo"
2019-09,M06,112.98282,4.5969,"Comercio, transporte y turismo"
2019-10,M06,110.499435,4.191,"Comercio, transporte y turismo"
2019-11,M06,112.637047,3.715,"Comercio, transporte y turismo"
2019-12,M06,113.037359,5.0749,"Comercio, transporte y turismo"
2020-01,M06,115.541969,6.2085,"Comercio, transporte y turismo"
2020-02,M06,118.084396,8.2545,"Comercio, transporte y turismo"
2020-03,M06,101.00571,-7.6793,"Comercio, transporte y turismo"
2020-04,M06,67.643164,-38.8505,"Comercio, transporte y turismo"
2020-05,M06,76.085374,-31.3103,"Comercio, transporte y turismo"
2020-06,M06,82.284293,-26.5592,"Comercio, transporte y turismo"
2020-07,M06,86.415844,-23.4531,"Comercio, transporte y turismo"
2020-08,M06,87.542218,-23.3719,"Comercio, transporte y turismo"
2020-09,M06,100.167688,-11.3425,"Comercio, transporte y turismo"
2020-10,M06,103.979015,-5.9009,"Comercio, transporte y turismo"
2020-11,M06,109.629816,-2.6698,"Comercio, transporte y turismo"
2020-12,M06,105.597874,-6.5814,"Comercio, transporte y turismo"
2021-01,M06,103.604434,-10.3318,"Comercio, transporte y turismo"
2021-02,M06,110.501838,-6.4213,"Comercio, transporte y turismo"
2021-03,M06,118.065409,16.8898,"Comercio, transporte y turismo"
2021-04,M06,102.166945,51.0381,"Comercio, transporte y turismo"
2021-05,M06,101.229445,33.0472,"Comercio, transporte y turismo"
2021-06,M06,113.539777,37.9848,"Comercio, transporte y turismo"
2021-07,M06,117.322691,35.7653,"Comercio, transporte y turismo"
2021-08,M06,118.669408,35.5568,"Comercio, transporte y turismo"
2021-09,M06,123.2631,23.0567,"Comercio, transporte y turismo"
2021-10,M06,127.178642,22.3118,"Comercio, transporte y turismo"
2021-11,M06,127.343502,16.1577,"Comercio, transporte y turismo"
2021-12,M06,126.610411,19.8986,"Comercio, transporte y turismo"
2022-01,M06,127.934356,23.4835,"Comercio, transporte y turismo"
2022-02,M06,121.090461,9.5823,"Comercio, transporte y turismo"
2022-03,M06,131.71609,11.562,"Comercio, transporte y turismo"
2022-04,M06,126.844349,24.154,"Comercio, transporte y turismo"
2022-05,M06,130.850391,29.2612,"Comercio, transporte y turismo"
2022-06,M06,132.373481,16.5878,"Comercio, transporte y turismo"
2022-07,M06,132.397849,12.8493,"Comercio, transporte y turismo"
2022-08,M06,131.823107,11.0843,"Comercio, transporte y turismo"
2022-09,M06,134.684429,9.2658,"Comercio, transporte y turismo"
2022-10,M06,132.779613,4.404,"Comercio, transporte y turismo"
2022-11,M06,123.892976,-2.7096,"Comercio, transporte y turismo"
2022-12,M06,128.237091,1.2848,"Comercio, transporte y turismo"
2023-01,M06,125.793527,-1.6734,"Comercio, transporte y turismo"
2023-02,M06,125.534766,3.6702,"Comercio, transporte y turismo"
2023-03,M06,125.716114,-4.5552,"Comercio, transporte y turismo"
2023-04,M06,124.52677,-1.8271,"Comercio, transporte y turismo"
2023-05,M06,124.709875,-4.6928,"Comercio, transporte y turismo"
2023-06,M06,124.672598,-5.8175,"Comercio, transporte y turismo"
2023-07,M06,124.409127,-6.0339,"Comercio, transporte y turismo"
2023-08,M06,125.15638,-5.0573,"Comercio, transporte y turismo"
2023-09,M06,125.412288,-6.8843,"Comercio, transporte y turismo"
2023-10,M06,123.282663,-7.1524,"Comercio, transporte y turismo"
2023-11,M06,123.7629,-0.105,"Comercio, transporte y turismo"
2023-12,M06,125.080277,-2.4617,"Comercio, transporte y turismo"
2024-01,M06,124.811425,-0.7807,"Comercio, transporte y turismo"
2024-02,M06,124.13337,-1.1163,"Comercio, transporte y turismo"
