fecha,macrosector_id,macrosector,ise_var_anual,ipc_var_anual,tpm,var_empleo_anual,ipp_var_anual,trm,trm_var_anual,ipc_var_Alimentos,ipc_var_Alojamiento,ipc_var_Bebidas_alc,ipc_var_Bienes_div,ipc_var_Educacion,ipc_var_Info_Com,ipc_var_Muebles,ipc_var_Vestuario,ipc_var_Recreacion,ipc_var_Restaurantes,ipc_var_Salud,ipc_var_Transporte,ipc_var_Total,ici,icco,costo_var,eoe_val,trm_ajustado,ise_norm,emp_norm,costo_norm,tpm_norm,trm_norm,eoe_norm,icds,estado,estado_nombre,vulnerabilidad
2023-01,M01,Agropecuario,1.9129,26.177,12.048387096774194,-0.2047,25.3853,4715.2039,17.8914,26.177,6.968,9.1801,13.8029,5.9816,0.1991,17.5225,7.3394,9.3286,19.3591,10.2951,13.9231,13.252,-1.2,22.6,25.3853,,14.313120000000001,0.36,0.4205,0.0114,0.16,0.8977,,0.2119,S4,Decrecimiento,Media
2023-02,M01,Agropecuario,-0.004,24.1399,12.75,4.3084,20.4903,4803.1125,22.0354,24.1399,7.2197,9.7408,14.6069,10.0641,0.0879,16.8841,7.0293,9.7189,18.7656,10.3845,14.8931,13.279,-1.2,22.6,20.4903,,17.62832,0.18,0.8068,0.0568,0.13,0.9432,,0.2442,S4,Decrecimiento,Media
2023-03,M01,Agropecuario,1.4675,21.8102,12.758064516129032,5.5126,18.7395,4766.3058,25.1928,21.8102,7.6771,10.2259,15.3187,9.9886,0.3157,16.4709,9.7667,10.432,18.6669,10.8619,16.034,13.3443,-1.2,22.6,18.7395,,20.15424,0.27,0.8182,0.0682,0.11,0.9659,,0.2558,S4,Decrecimiento,Media
2023-04,M01,Agropecuario,-6.0412,18.4716,13.0,5.9778,11.323,4542.6743,19.7652,18.4716,8.0333,11.046,15.2553,10.0982,0.2118,15.969,7.1749,9.6235,18.6025,11.0526,16.7468,12.8229,-1.2,22.6,11.323,,15.81216,0.01,0.8636,0.3182,0.1,0.9205,,0.3025,S4,Decrecimiento,Media
2023-05,M01,Agropecuario,0.047,15.6606,13.241935483870968,-2.631,9.7942,4540.089,12.9634,15.6606,8.135,11.5826,14.6782,9.9197,0.3213,15.5329,7.2309,9.2327,18.0134,11.3131,17.8188,12.3603,-1.2,22.6,9.7942,,10.37072,0.19,0.2386,0.3295,0.07,0.8409,,0.2349,S4,Decrecimiento,Media
2023-06,M01,Agropecuario,1.8066,14.3113,13.25,-0.25,5.5782,4209.268,7.0852,14.3113,8.067,11.7035,14.3813,9.9253,0.6018,14.6121,10.5298,8.6593,17.4262,11.2605,18.1887,12.1296,-1.2,22.6,5.5782,,5.66816,0.33,0.4091,0.4886,0.06,0.6705,,0.3155,S4,Decrecimiento,Media
2023-07,M01,Agropecuario,1.5995,13.242,13.25,1.8411,2.7801,4069.2335,-6.8358,13.242,8.1351,11.9574,13.8563,9.9402,0.4932,14.0082,7.1856,8.6766,17.2495,10.8911,18.3225,11.7849,-0.2,21.7,2.7801,,-5.468640000000001,0.29,0.5795,0.6932,0.06,0.2159,,0.3748,S4,Decrecimiento,Media
2023-08,M01,Agropecuario,0.4761,12.4434,13.25,5.6812,4.4536,4070.7252,-5.8241,12.4434,7.9747,12.9266,12.6453,10.1709,0.452,12.8239,6.9842,9.131,16.1805,10.3763,18.5864,11.4273,3.7,12.4,4.4536,,-4.65928,0.2,0.8295,0.5455,0.06,0.25,,0.3483,S4,Decrecimiento,Media
2023-09,M01,Agropecuario,2.2899,11.4743,13.25,-3.0207,5.0397,4004.5207,-9.6789,11.4743,7.7922,13.3284,12.0548,11.2505,0.4266,11.3554,5.791,8.5955,15.3212,10.3295,18.5621,10.9943,0.8,15.1,5.0397,,-7.743120000000001,0.42,0.2159,0.5,0.06,0.1818,,0.2801,S4,Decrecimiento,Media
2023-10,M01,Agropecuario,4.7026,10.3647,13.25,0.0998,4.1685,4222.4332,-10.3866,10.3647,7.7361,13.2656,11.6241,11.4029,0.4325,10.5574,5.7537,8.2272,14.7409,10.0535,17.2639,10.4786,-3.7,14.7,4.1685,,-8.30928,0.64,0.4432,0.5682,0.06,0.1477,,0.3599,S4,Decrecimiento,Media
2023-11,M01,Agropecuario,7.5604,8.2458,13.25,2.8367,2.1396,4038.8047,-18.0215,8.2458,8.7475,12.7813,10.8649,11.4094,0.3647,9.8537,5.654,7.4176,14.3472,10.0301,16.5399,10.1486,-7.1,12.3,2.1396,,-14.417200000000001,0.82,0.6818,0.7045,0.06,0.0227,,0.4532,S3,Estabilidad,Moderada
2023-12,M01,Agropecuario,4.4846,4.9999,13.153225806451612,1.4694,-1.2047,3948.2068,-17.548,4.9999,9.259,11.9487,10.0762,11.4101,0.1214,8.9389,5.2331,7.0954,13.2232,9.4916,15.4248,9.276,-4.3,16.6,-1.2047,,-14.0384,0.62,0.5568,0.875,0.08,0.0341,,0.4735,S3,Estabilidad,Moderada
2024-01,M01,Agropecuario,8.9868,2.9628,13.0,8.2596,-3.031,3915.1987,-16.9665,2.9628,9.6384,11.5518,9.0407,11.4101,-0.0823,7.2332,5.1282,5.312,11.7022,8.9255,13.2173,8.3466,0.2,14.5,-3.031,,-13.5732,0.91,0.9091,0.9318,0.1,0.0455,,0.5848,S3,Estabilidad,Moderada
2024-02,M01,Agropecuario,9.3653,1.8899,12.75,-1.0444,-3.4129,3931.4386,-18.1481,1.8899,9.7697,11.3839,7.2479,11.6582,0.2091,5.4925,4.8824,4.0032,11.0602,8.2058,11.9661,7.7374,-0.3,10.9,-3.4129,,-14.51848,0.92,0.3636,0.9545,0.13,0.0114,,0.5317,S3,Estabilidad,Moderada
2024-03,M01,Agropecuario,-3.5687,1.7334,12.653225806451612,-5.8972,-2.4351,3899.3413,-18.1894,1.7334,9.5773,10.8091,5.793,11.6035,0.1601,4.2205,4.2546,2.7579,10.6205,7.9054,11.7158,7.3627,-2.6,14.1,-2.4351,,-14.55152,0.03,0.1023,0.9205,0.14,0.0,,0.3689,S4,Decrecimiento,Media
2024-04,M01,Agropecuario,8.3328,2.9844,12.25,-3.3323,3.34,3867.9753,-14.8525,2.9844,9.3403,9.7177,5.3498,11.4027,0.0253,3.5808,3.7451,2.0196,9.7968,7.1849,10.4154,7.1633,-3.4,15.3,3.34,,-11.882,0.86,0.1591,0.6364,0.15,0.0682,,0.4028,S3,Estabilidad,Moderada
2024-05,M01,Agropecuario,7.1695,4.3992,11.766129032258064,-0.6091,7.683,3869.1006,-14.7792,4.3992,9.1423,8.5933,5.3964,11.4172,-0.1934,3.261,3.3355,1.9782,9.7599,6.6706,9.0668,7.1569,-5.4,12.5,7.683,,-11.823360000000001,0.8,0.375,0.4205,0.17,0.0795,,0.3594,S4,Decrecimiento,Media
2024-06,M01,Agropecuario,1.629,5.266,11.75,0.5042,12.4041,4042.797,-3.9549,5.266,9.2509,8.1549,5.1796,11.2129,-0.1533,3.1654,3.0643,1.9972,9.5716,6.7812,8.1049,7.1825,-3.1,8.6,12.4041,,-3.16392,0.3,0.4886,0.2614,0.18,0.2955,,0.2692,S4,Decrecimiento,Media
2024-07,M01,Agropecuario,13.8119,5.2599,11.266129032258064,0.8902,14.75,4036.9219,-0.794,5.2599,9.0641,8.0139,5.2051,11.1979,-0.2856,2.8727,2.5048,1.685,9.0733,6.4562,6.8797,6.86,-1.2,17.0,14.75,,-0.6352000000000001,0.97,0.5227,0.1591,0.19,0.4091,,0.3406,S4,Decrecimiento,Media
2024-08,M01,Agropecuario,6.6892,3.3784,10.75,2.3109,7.2834,4065.5465,-0.1272,3.3784,8.7257,7.0343,4.7269,10.5999,-0.7151,2.6133,2.3058,0.4391,8.8481,6.3416,6.0635,6.1204,-1.4,13.8,7.2834,,-0.10176000000000002,0.78,0.6477,0.4432,0.22,0.4773,,0.4385,S3,Estabilidad,Moderada
2024-09,M01,Agropecuario,5.0755,2.7328,10.75,3.0892,7.832,4182.5123,4.4448,2.7328,8.4867,6.2445,4.0472,10.7575,-0.7612,2.3065,2.2162,-0.0115,9.0753,6.1602,5.611,5.8088,1.3,12.2,7.832,,3.55584,0.7,0.7273,0.3977,0.22,0.6023,,0.4298,S3,Estabilidad,Moderada
2024-10,M01,Agropecuario,8.581,1.7474,10.25,-1.5716,8.5352,4249.47,0.6403,1.7474,8.066,5.9289,3.6806,10.6476,-0.9797,2.2144,2.134,-0.7291,8.9339,5.8638,5.6231,5.4061,-0.4,17.8,8.5352,,0.51224,0.88,0.3182,0.375,0.24,0.5114,,0.3959,S4,Decrecimiento,Media
2024-11,M01,Agropecuario,0.8401,2.3447,9.75,-1.2177,13.5965,4408.6523,9.1574,2.3447,7.2536,5.8282,3.676,10.6175,-1.0082,2.2519,2.1342,0.7348,8.4119,5.6307,5.0526,5.1974,-2.8,17.6,13.5965,,7.325920000000001,0.23,0.3523,0.1932,0.26,0.7273,,0.2711,S4,Decrecimiento,Media
2024-12,M01,Agropecuario,7.3483,3.3149,9.67741935483871,1.1767,16.5723,4385.1487,11.0668,3.3149,6.9563,5.5701,3.3314,10.6155,-0.9267,2.1822,2.0564,-0.213,7.8686,5.542,5.191,5.2031,-0.2,20.6,16.5723,,8.85344,0.81,0.5455,0.1136,0.27,0.7841,,0.3553,S4,Decrecimiento,Media
2025-01,M01,Agropecuario,2.3688,4.4939,9.5,0.5125,16.0003,4307.5674,10.0217,4.4939,6.4838,5.0819,2.8988,10.6155,-0.9927,2.1975,1.6016,-0.1809,8.0625,5.474,4.9013,5.223,2.0,21.6,16.0003,,8.01736,0.44,0.5,0.125,0.31,0.75,,0.3152,S4,Decrecimiento,Media
2025-02,M01,Agropecuario,0.5503,4.5632,9.5,4.0455,15.8551,4127.9539,4.9986,4.5632,6.5813,4.9152,3.4278,7.382,-1.2365,2.4628,1.4446,0.8096,7.7335,5.4183,5.6403,5.2766,0.2,24.5,15.8551,,3.9988799999999998,0.21,0.7841,0.1364,0.31,0.625,,0.3178,S4,Decrecimiento,Media
2025-03,M01,Agropecuario,10.3021,4.6724,9.5,11.5258,15.344,4137.6845,6.1124,4.6724,6.2889,4.6909,3.5271,7.2726,-1.4268,2.6371,1.5048,1.5537,7.3436,5.2959,4.8779,5.09,2.1,21.8,15.344,,4.88992,0.95,0.9886,0.1477,0.31,0.6477,,0.4496,S3,Estabilidad,Moderada
2025-04,M01,Agropecuario,7.6561,4.6068,9.5,0.77,11.4923,4280.258,10.6589,4.6068,6.0911,4.6386,3.6631,7.3801,-1.5087,2.738,1.841,2.2923,7.7133,5.313,5.2909,5.1623,-0.3,24.9,11.4923,,8.52712,0.84,0.5114,0.2955,0.31,0.7727,,0.4282,S3,Estabilidad,Moderada
2025-05,M01,Agropecuario,2.5976,4.7059,9.258064516129032,1.9153,7.9733,4203.3771,8.6396,4.7059,5.8205,4.9324,3.5192,7.3541,-1.4973,2.7873,2.0339,1.7876,7.4081,5.3434,5.2595,5.0521,6.1,21.0,7.9733,,6.9116800000000005,0.48,0.6136,0.3864,0.32,0.7045,,0.4223,S3,Estabilidad,Moderada
2025-06,M01,Agropecuario,5.991,4.3145,9.25,1.4798,3.7301,4113.485,1.7485,4.3145,5.2264,5.1358,3.6084,7.5589,-1.4615,2.9211,2.0994,1.6821,7.4444,5.2012,5.2733,4.8201,1.5,24.0,3.7301,,1.3988,0.75,0.5682,0.6023,0.4,0.5455,,0.5435,S3,Estabilidad,Moderada
2025-07,M01,Agropecuario,1.8679,4.9444,9.25,1.8789,7.3515,4040.8484,0.0973,4.9444,4.9531,4.9456,3.547,7.5589,-1.097,3.1471,2.1046,1.7175,7.5859,5.3586,5.3649,4.9005,6.7,27.2,7.3515,,0.07784,0.35,0.6023,0.4318,0.4,0.5,,0.4352,S3,Estabilidad,Moderada
2025-08,M01,Agropecuario,2.4518,6.132,9.25,-6.9874,13.1508,4047.4116,-0.4461,6.132,4.7004,5.3306,4.0013,7.8713,-0.8514,3.1805,2.0191,1.6316,7.7777,5.6712,5.1893,5.0956,5.3,26.5,13.1508,,-0.35688000000000003,0.45,0.0455,0.2045,0.4,0.4545,,0.2996,S4,Decrecimiento,Media
2025-09,M01,Agropecuario,5.8641,6.2051,9.25,3.7535,14.5152,3922.212,-6.2235,6.2051,4.8372,6.3828,4.4296,7.2944,0.5516,3.3187,2.1464,1.7357,7.4725,5.992,5.0508,5.1767,9.0,20.4,14.5152,,-4.9788,0.73,0.7614,0.1818,0.4,0.2273,,0.4106,S3,Estabilidad,Moderada
2025-10,M01,Agropecuario,3.2578,6.6446,9.25,10.3742,11.972,3877.8448,-8.7452,6.6446,5.3048,6.5557,4.6616,7.3374,0.6937,3.4874,2.2527,2.7423,7.6116,6.5042,5.2116,5.5122,4.9,22.1,11.972,,-6.996160000000001,0.53,0.9659,0.2841,0.4,0.1932,,0.4417,S3,Estabilidad,Moderada
2025-11,M01,Agropecuario,-0.5746,5.7401,9.25,9.4954,2.9303,3786.1833,-14.1193,5.7401,5.2857,6.4646,4.7863,7.3617,1.0877,3.5023,2.0025,0.5652,7.6464,6.8759,5.3271,5.3011,-4.3,22.3,2.9303,,-11.295440000000001,0.16,0.9432,0.6705,0.4,0.1023,,0.5105,S3,Estabilidad,Moderada
2025-12,M01,Agropecuario,-3.9012,5.0721,9.25,-1.3448,-1.6879,3791.4719,-13.5384,5.0721,4.7551,6.3658,4.9738,7.3648,1.222,3.3131,2.1197,1.8459,7.9081,7.2043,5.3491,5.0999,-0.7,17.8,-1.6879,,-10.83072,0.02,0.3409,0.8977,0.4,0.125,,0.4894,S3,Estabilidad,Moderada
2026-01,M01,Agropecuario,-3.1317,5.1082,9.25,0.0274,2.9037,3702.999,-14.035,5.1082,4.5902,7.5824,5.2347,7.3648,1.481,4.1246,2.452,2.5363,9.0087,7.3825,5.7942,5.3536,-1.5,26.0,2.9037,,-11.228000000000002,0.05,0.4318,0.6818,0.4,0.1136,,0.4337,S3,Estabilidad,Moderada
2026-02,M01,Agropecuario,-2.5461,5.8357,10.214285714285714,-10.7995,3.017,3675.6414,-10.9573,5.8357,3.8535,7.7555,5.4532,7.4368,1.5129,4.734,2.6094,1.6779,9.6121,7.8182,5.2742,5.29,0.9,22.6,3.017,,-8.76584,0.07,0.0227,0.6591,0.25,0.1364,,0.3243,S4,Decrecimiento,Media
2026-03,M01,Agropecuario,1.9976,6.2705,10.25,-6.5681,4.0544,3717.5574,-10.1537,6.2705,4.1538,6.7503,6.0936,7.5396,4.7289,5.2311,2.6129,2.3806,9.9232,7.8704,4.6143,5.5589,-2.3,22.8,4.0544,,-8.12296,0.37,0.0682,0.5795,0.24,0.1591,,0.3425,S4,Decrecimiento,Media
2026-04,M01,Agropecuario,1.9976,6.7057,11.25,-6.5681,3.4875,3617.5187,-15.4836,6.7057,4.11,6.9148,6.1084,7.5831,4.8766,5.7883,2.6704,2.5179,9.6104,8.2116,4.9486,5.6813,-2.3,22.8,3.4875,,-12.38688,0.37,0.0682,0.6136,0.2,0.0568,,0.3341,S4,Decrecimiento,Media
2015-01,M02,Minería y energía,-0.5304,6.7057,4.5,,,2397.2581,-15.4836,6.7057,4.11,6.9148,6.1084,7.5831,4.8766,5.7883,2.6704,2.5179,9.6104,8.2116,4.9486,5.6813,0.8,22.7,6.7057,,-15.4836,0.63,,0.34,0.79,0.05,,0.5495,S3,Estabilidad,Moderada
2015-02,M02,Minería y energía,-6.552,6.7057,4.5,,,2420.6725,-15.4836,6.7057,4.11,6.9148,6.1084,7.5831,4.8766,5.7883,2.6704,2.5179,9.6104,8.2116,4.9486,5.6813,7.3,21.4,6.7057,,-15.4836,0.1,,0.34,0.79,0.05,,0.4669,S3,Estabilidad,Moderada
2015-03,M02,Minería y energía,-0.6795,6.7057,4.5,,,2585.3623,-15.4836,6.7057,4.11,6.9148,6.1084,7.5831,4.8766,5.7883,2.6704,2.5179,9.6104,8.2116,4.9486,5.6813,4.1,20.3,6.7057,,-15.4836,0.59,,0.34,0.79,0.05,,0.5433,S3,Estabilidad,Moderada
2015-04,M02,Minería y energía,6.5793,6.7057,4.5,,,2505.248,-15.4836,6.7057,4.11,6.9148,6.1084,7.5831,4.8766,5.7883,2.6704,2.5179,9.6104,8.2116,4.9486,5.6813,-0.1,18.1,6.7057,,-15.4836,0.98,,0.34,0.79,0.05,,0.6041,S2,Crecimiento,Moderada
2015-05,M02,Minería y energía,4.1025,6.7057,4.5,,,2437.5352,-15.4836,6.7057,4.11,6.9148,6.1084,7.5831,4.8766,5.7883,2.6704,2.5179,9.6104,8.2116,4.9486,5.6813,0.9,18.7,6.7057,,-15.4836,0.89,,0.34,0.79,0.05,,0.5901,S3,Estabilidad,Moderada
2015-06,M02,Minería y energía,-1.0428,6.7057,4.5,,,2562.4777,-15.4836,6.7057,4.11,6.9148,6.1084,7.5831,4.8766,5.7883,2.6704,2.5179,9.6104,8.2116,4.9486,5.6813,0.1,20.6,6.7057,,-15.4836,0.55,,0.34,0.79,0.05,,0.5371,S3,Estabilidad,Moderada
2015-07,M02,Minería y energía,-1.7893,6.7057,4.5,,,2732.0358,-15.4836,6.7057,4.11,6.9148,6.1084,7.5831,4.8766,5.7883,2.6704,2.5179,9.6104,8.2116,4.9486,5.6813,0.1,18.2,6.7057,,-15.4836,0.5,,0.34,0.79,0.05,,0.5293,S3,Estabilidad,Moderada
2015-08,M02,Minería y energía,-3.8652,6.7057,4.5,,,3012.5874,-15.4836,6.7057,4.11,6.9148,6.1084,7.5831,4.8766,5.7883,2.6704,2.5179,9.6104,8.2116,4.9486,5.6813,2.9,17.8,6.7057,,-15.4836,0.4,,0.34,0.79,0.05,,0.5137,S3,Estabilidad,Moderada
2015-09,M02,Minería y energía,-2.3614,6.7057,4.525,,,3066.408,-15.4836,6.7057,4.11,6.9148,6.1084,7.5831,4.8766,5.7883,2.6704,2.5179,9.6104,8.2116,4.9486,5.6813,6.3,20.9,6.7057,,-15.4836,0.46,,0.34,0.69,0.05,,0.4825,S3,Estabilidad,Moderada
2015-10,M02,Minería y energía,-2.2796,6.7057,4.75,,,2929.4723,-15.4836,6.7057,4.11,6.9148,6.1084,7.5831,4.8766,5.7883,2.6704,2.5179,9.6104,8.2116,4.9486,5.6813,2.1,20.5,6.7057,,-15.4836,0.48,,0.34,0.67,0.05,,0.4775,S3,Estabilidad,Moderada
2015-11,M02,Minería y energía,-0.5719,6.7057,5.225,,,3001.3763,-15.4836,6.7057,4.11,6.9148,6.1084,7.5831,4.8766,5.7883,2.6704,2.5179,9.6104,8.2116,4.9486,5.6813,-3.3,18.7,6.7057,,-15.4836,0.62,,0.34,0.64,0.05,,0.4872,S3,Estabilidad,Moderada
2015-12,M02,Minería y energía,-2.9368,6.7057,5.588709677419355,,,3244.2016,-15.4836,6.7057,4.11,6.9148,6.1084,7.5831,4.8766,5.7883,2.6704,2.5179,9.6104,8.2116,4.9486,5.6813,1.3,23.5,6.7057,,-15.4836,0.44,,0.34,0.6,0.05,,0.4429,S3,Estabilidad,Moderada
2016-01,M02,Minería y energía,-5.1769,6.7057,5.75,-17.1722,-7.4762,3270.1952,36.414,6.7057,4.11,6.9148,6.1084,7.5831,4.8766,5.7883,2.6704,2.5179,9.6104,8.2116,4.9486,5.6813,5.3,19.5,-7.4762,,36.414,0.23,0.0341,0.65,0.59,0.98,,0.5099,S3,Estabilidad,Moderada
2016-02,M02,Minería y energía,4.4402,6.7057,6.068965517241379,-15.4176,3.5899,3354.9569,38.5961,6.7057,4.11,6.9148,6.1084,7.5831,4.8766,5.7883,2.6704,2.5179,9.6104,8.2116,4.9486,5.6813,10.4,25.4,3.5899,,38.5961,0.9,0.0568,0.4,0.57,0.99,,0.5151,S3,Estabilidad,Moderada
2016-03,M02,Minería y energía,-4.1437,6.7057,6.330645161290323,35.2231,-6.5543,3128.789,21.0194,6.7057,4.11,6.9148,6.1084,7.5831,4.8766,5.7883,2.6704,2.5179,9.6104,8.2116,4.9486,5.6813,4.1,25.5,-6.5543,,21.0194,0.36,0.9886,0.63,0.55,0.94,,0.6283,S2,Crecimiento,Moderada
2016-04,M02,Minería y energía,-5.4662,6.7057,6.5,-10.3669,-4.0106,2997.727,19.6579,6.7057,4.11,6.9148,6.1084,7.5831,4.8766,5.7883,2.6704,2.5179,9.6104,8.2116,4.9486,5.6813,5.9,26.0,-4.0106,,19.6579,0.21,0.1364,0.6,0.54,0.92,,0.4831,S3,Estabilidad,Moderada
2016-05,M02,Minería y energía,-4.3783,6.7057,6.991935483870968,-3.9212,-1.7321,2993.5084,22.8088,6.7057,4.11,6.9148,6.1084,7.5831,4.8766,5.7883,2.6704,2.5179,9.6104,8.2116,4.9486,5.6813,5.2,28.5,-1.7321,,22.8088,0.34,0.3295,0.53,0.52,0.96,,0.4979,S3,Estabilidad,Moderada
2016-06,M02,Minería y energía,-3.2024,6.7057,7.316666666666666,-6.0658,-7.5846,2992.8587,16.7955,6.7057,4.11,6.9148,6.1084,7.5831,4.8766,5.7883,2.6704,2.5179,9.6104,8.2116,4.9486,5.6813,3.7,22.9,-7.5846,,16.7955,0.41,0.2614,0.67,0.49,0.9,,0.5307,S3,Estabilidad,Moderada
2016-07,M02,Minería y energía,0.2591,6.7057,7.5,-14.0403,-9.645,2960.9997,8.3807,6.7057,4.11,6.9148,6.1084,7.5831,4.8766,5.7883,2.6704,2.5179,9.6104,8.2116,4.9486,5.6813,5.5,24.2,-9.645,,8.3807,0.7,0.0795,0.74,0.47,0.73,,0.5533,S3,Estabilidad,Moderada
2016-08,M02,Minería y energía,-1.383,6.7057,7.75,-14.5955,-12.3267,2952.7668,-1.9857,6.7057,4.11,6.9148,6.1084,7.5831,4.8766,5.7883,2.6704,2.5179,9.6104,8.2116,4.9486,5.6813,7.9,30.1,-12.3267,,-1.9857,0.53,0.0682,0.76,0.44,0.46,,0.5102,S3,Estabilidad,Moderada
2016-09,M02,Minería y energía,-1.6535,6.7057,7.75,0.427,-8.7804,2924.2653,-4.6355,6.7057,4.11,6.9148,6.1084,7.5831,4.8766,5.7883,2.6704,2.5179,9.6104,8.2116,4.9486,5.6813,2.5,23.5,-8.7804,,-4.6355,0.52,0.4091,0.7,0.44,0.36,,0.5279,S3,Estabilidad,Moderada
2016-10,M02,Minería y energía,-4.4493,6.7057,7.75,15.0571,0.0221,2929.3887,-0.0029,6.7057,4.11,6.9148,6.1084,7.5831,4.8766,5.7883,2.6704,2.5179,9.6104,8.2116,4.9486,5.6813,-5.5,20.7,0.0221,,-0.0029,0.33,0.8409,0.48,0.44,0.55,,0.4961,S3,Estabilidad,Moderada
2016-11,M02,Minería y energía,-5.1721,6.7057,7.75,-21.3372,7.1357,3110.2587,3.6277,6.7057,4.11,6.9148,6.1084,7.5831,4.8766,5.7883,2.6704,2.5179,9.6104,8.2116,4.9486,5.6813,-4.0,22.6,7.1357,,3.6277,0.24,0.0,0.22,0.44,0.62,,0.2934,S4,Decrecimiento,Media
2016-12,M02,Minería y energía,-3.9113,6.7057,7.645161290322581,-16.0229,0.4521,3009.8639,-7.2233,6.7057,4.11,6.9148,6.1084,7.5831,4.8766,5.7883,2.6704,2.5179,9.6104,8.2116,4.9486,5.6813,-1.2,20.3,0.4521,,-7.2233,0.39,0.0455,0.46,0.45,0.3,,0.3847,S4,Decrecimiento,Media
2017-01,M02,Minería y energía,-5.0624,6.7057,7.5,17.1462,8.3672,2941.3994,-10.0543,6.7057,4.11,6.9148,6.1084,7.5831,4.8766,5.7883,2.6704,2.5179,9.6104,8.2116,4.9486,5.6813,1.9,24.8,8.3672,,-10.0543,0.25,0.8636,0.2,0.47,0.27,,0.3917,S4,Decrecimiento,Media
2017-02,M02,Minería y energía,-8.7549,6.7057,7.482142857142857,-1.6339,9.8853,2879.5668,-14.1698,6.7057,4.11,6.9148,6.1084,7.5831,4.8766,5.7883,2.6704,2.5179,9.6104,8.2116,4.9486,5.6813,-0.1,23.2,9.8853,,-14.1698,0.03,0.3864,0.17,0.48,0.2,,0.2899,S4,Decrecimiento,Media
2017-03,M02,Minería y energía,-7.441,6.7057,7.209677419354839,-13.3125,1.1906,2942.2861,-5.9609,6.7057,4.11,6.9148,6.1084,7.5831,4.8766,5.7883,2.6704,2.5179,9.6104,8.2116,4.9486,5.6813,-0.9,18.6,1.1906,,-5.9609,0.06,0.0909,0.44,0.5,0.33,,0.3585,S4,Decrecimiento,Media
2017-04,M02,Minería y energía,-5.583,6.7057,7.0,19.2123,3.4076,2877.8217,-3.9999,6.7057,4.11,6.9148,6.1084,7.5831,4.8766,5.7883,2.6704,2.5179,9.6104,8.2116,4.9486,5.6813,-8.5,17.8,3.4076,,-3.9999,0.2,0.8977,0.43,0.51,0.37,,0.4843,S3,Estabilidad,Moderada
2017-05,M02,Minería y energía,-2.7407,6.7057,6.5,1.3028,-3.9401,2923.6129,-2.3349,6.7057,4.11,6.9148,6.1084,7.5831,4.8766,5.7883,2.6704,2.5179,9.6104,8.2116,4.9486,5.6813,-8.8,15.3,-3.9401,,-2.3349,0.45,0.4773,0.59,0.54,0.43,,0.5302,S3,Estabilidad,Moderada
2017-06,M02,Minería y energía,-5.4101,6.7057,6.25,9.7734,-9.0266,2957.0983,-1.1949,6.7057,4.11,6.9148,6.1084,7.5831,4.8766,5.7883,2.6704,2.5179,9.6104,8.2116,4.9486,5.6813,-5.4,14.9,-9.0266,,-1.1949,0.22,0.75,0.72,0.56,0.47,,0.5861,S3,Estabilidad,Moderada
2017-07,M02,Minería y energía,-6.5443,6.7057,5.766129032258065,25.7872,-3.4235,3036.5839,2.5527,6.7057,4.11,6.9148,6.1084,7.5831,4.8766,5.7883,2.6704,2.5179,9.6104,8.2116,4.9486,5.6813,-5.9,14.7,-3.4235,,2.5527,0.11,0.9545,0.57,0.58,0.61,,0.5631,S3,Estabilidad,Moderada
2017-08,M02,Minería y energía,-6.037,6.7057,5.5,13.2288,0.384,2973.2048,0.6922,6.7057,4.11,6.9148,6.1084,7.5831,4.8766,5.7883,2.6704,2.5179,9.6104,8.2116,4.9486,5.6813,-1.9,17.5,0.384,,0.6922,0.16,0.7955,0.47,0.61,0.58,,0.5254,S3,Estabilidad,Moderada
2017-09,M02,Minería y energía,-8.1169,6.7057,5.25,-7.5362,3.4725,2917.085,-0.2455,6.7057,4.11,6.9148,6.1084,7.5831,4.8766,5.7883,2.6704,2.5179,9.6104,8.2116,4.9486,5.6813,-3.4,15.8,3.4725,,-0.2455,0.04,0.2273,0.42,0.62,0.53,,0.4199,S3,Estabilidad,Moderada
2017-10,M02,Minería y energía,-1.1944,6.7057,5.233870967741935,-17.9536,4.5931,2953.7558,0.8318,6.7057,4.11,6.9148,6.1084,7.5831,4.8766,5.7883,2.6704,2.5179,9.6104,8.2116,4.9486,5.6813,-8.7,18.2,4.5931,,0.8318,0.54,0.0227,0.39,0.63,0.59,,0.4582,S3,Estabilidad,Moderada
2017-11,M02,Minería y energía,-5.6796,6.7057,4.966666666666667,5.2945,5.3366,3013.4667,-3.112,6.7057,4.11,6.9148,6.1084,7.5831,4.8766,5.7883,2.6704,2.5179,9.6104,8.2116,4.9486,5.6813,-10.1,18.6,5.3366,,-3.112,0.18,0.6136,0.37,0.65,0.41,,0.4766,S3,Estabilidad,Moderada
2017-12,M02,Minería y energía,-6.2019,6.7057,4.75,8.7051,13.8419,2991.7619,-0.6014,6.7057,4.11,6.9148,6.1084,7.5831,4.8766,5.7883,2.6704,2.5179,9.6104,8.2116,4.9486,5.6813,-4.8,21.4,13.8419,,-0.6014,0.15,0.7159,0.13,0.67,0.5,,0.4189,S3,Estabilidad,Moderada
